county,constituency,ward,no_of_polling_station_2017,no_of_registered_voters_2017,year_2017,no_of_polling_station_2022,no_of_registered_voters_2022,year_2022,change_polling,change_voters,pct_change_voters
NAROK,EMURUA DIKIRR,KAPSASIAN,17.0,8207.0,2017.0,22,9952,2022,5.0,1745.0,21.262337029365174
NAROK,EMURUA DIKIRR,MOGONDO,13.0,6394.0,2017.0,16,8019,2022,3.0,1625.0,25.414451047857366
NAROK,EMURUA DIKIRR,OLOLMASANI,23.0,9981.0,2017.0,28,12560,2022,5.0,2579.0,25.839094279130347
NAROK,KILGORIS,ANGATA BARIKOI,21.0,9560.0,2017.0,23,10634,2022,2.0,1074.0,11.234309623430962
NAROK,KILGORIS,KEYIAN,22.0,8559.0,2017.0,23,10241,2022,1.0,1682.0,19.651828484636056
NAROK,KILGORIS,KILGORIS CENTRAL,40.0,15894.0,2017.0,52,18433,2022,12.0,2539.0,15.974581603120674
NAROK,KILGORIS,KIMINTET,22.0,9050.0,2017.0,25,10401,2022,3.0,1351.0,14.92817679558011
NAROK,KILGORIS,LOLGORIAN,36.0,13012.0,2017.0,38,14434,2022,2.0,1422.0,10.928373808791884
NAROK,KILGORIS,SHANKOE,24.0,11004.0,2017.0,30,12740,2022,6.0,1736.0,15.776081424936386
NAROK,NAROK EAST,ILDAMAT,20.0,8282.0,2017.0,24,10070,2022,4.0,1788.0,21.588988167109395
NAROK,NAROK EAST,KEEKONYOKIE,20.0,10230.0,2017.0,23,11121,2022,3.0,891.0,8.709677419354838
NAROK,NAROK EAST,MOSIRO,25.0,12032.0,2017.0,31,14164,2022,6.0,2132.0,17.71941489361702
NAROK,NAROK EAST,SUSWA,19.0,9015.0,2017.0,22,11180,2022,3.0,2165.0,24.01552967276761
NAROK,NAROK NORTH,MELILI,33.0,13383.0,2017.0,35,15475,2022,2.0,2092.0,15.63177165060151
NAROK,NAROK NORTH,NAROK TOWN,47.0,27547.0,2017.0,52,29452,2022,5.0,1905.0,6.915453588412531
NAROK,NAROK NORTH,NKARETA,17.0,7668.0,2017.0,21,9611,2022,4.0,1943.0,25.33907146583203
NAROK,NAROK NORTH,OLOKURTO,20.0,8940.0,2017.0,25,11038,2022,5.0,2098.0,23.467561521252797
NAROK,NAROK NORTH,OLORROPIL,27.0,12462.0,2017.0,32,13829,2022,5.0,1367.0,10.96934681431552
NAROK,NAROK NORTH,OLPUSIMORU,18.0,8380.0,2017.0,24,9260,2022,6.0,880.0,10.501193317422434
NAROK,NAROK SOUTH,LOITA,23.0,9444.0,2017.0,25,11350,2022,2.0,1906.0,20.18212621770436
NAROK,NAROK SOUTH,MAJIMOTO/NAROOSURA,42.0,17176.0,2017.0,48,19825,2022,6.0,2649.0,15.422682813227759
NAROK,NAROK SOUTH,MELELO,20.0,9802.0,2017.0,28,11373,2022,8.0,1571.0,16.027341358906348
NAROK,NAROK SOUTH,OLOLULUNG'A,28.0,13623.0,2017.0,31,15922,2022,3.0,2299.0,16.875871687587168
NAROK,NAROK SOUTH,SAGAMIAN,12.0,6747.0,2017.0,19,7523,2022,7.0,776.0,11.50140803319994
NAROK,NAROK SOUTH,SOGOO,18.0,8980.0,2017.0,21,10072,2022,3.0,1092.0,12.160356347438753
NAROK,NAROK WEST,ILMOTIOK,35.0,16178.0,2017.0,41,19176,2022,6.0,2998.0,18.531338855235504
NAROK,NAROK WEST,MARA,28.0,13929.0,2017.0,31,16597,2022,3.0,2668.0,19.154282432335414
NAROK,NAROK WEST,NAIKARRA,24.0,10606.0,2017.0,25,12941,2022,1.0,2335.0,22.0158400905148
NAROK,NAROK WEST,SIANA,34.0,14696.0,2017.0,40,17882,2022,6.0,3186.0,21.67936853565596
NYAMIRA,BORABU,ESISE,27.0,12498.0,2017.0,34,14660,2022,7.0,2162.0,17.298767802848456
NYAMIRA,BORABU,KIABONYORU,36.0,20190.0,2017.0,41,22625,2022,5.0,2435.0,12.060425953442298
NYAMIRA,BORABU,MEKENENE,21.0,10021.0,2017.0,24,10730,2022,3.0,709.0,7.0751422013771075
NYAMIRA,BORABU,NYANSIONGO,24.0,12200.0,2017.0,29,16050,2022,5.0,3850.0,31.557377049180328
NYAMIRA,KITUTU MASABA,GACHUBA,28.0,14153.0,2017.0,34,16245,2022,6.0,2092.0,14.781318448385502
NYAMIRA,KITUTU MASABA,GESIMA,37.0,17423.0,2017.0,38,19057,2022,1.0,1634.0,9.378407851690294
NYAMIRA,KITUTU MASABA,KEMERA,31.0,16332.0,2017.0,38,18264,2022,7.0,1932.0,11.829537105069802
NYAMIRA,KITUTU MASABA,MAGOMBO,25.0,12194.0,2017.0,28,13683,2022,3.0,1489.0,12.210923404953256
NYAMIRA,KITUTU MASABA,MANGA,31.0,15803.0,2017.0,35,19212,2022,4.0,3409.0,21.571853445548314
NYAMIRA,KITUTU MASABA,RIGOMA,35.0,17341.0,2017.0,41,19808,2022,6.0,2467.0,14.226399861599678
NYAMIRA,NORTH MUGIRANGO,BOKEIRA,24.0,11963.0,2017.0,30,13595,2022,6.0,1632.0,13.642063027668645
NYAMIRA,NORTH MUGIRANGO,BOMWAGAMO,17.0,7963.0,2017.0,22,10152,2022,5.0,2189.0,27.489639583071707
NYAMIRA,NORTH MUGIRANGO,EKERENYO,25.0,12391.0,2017.0,29,14273,2022,4.0,1882.0,15.188443224921313
NYAMIRA,NORTH MUGIRANGO,ITIBO,24.0,11945.0,2017.0,26,13950,2022,2.0,2005.0,16.785265801590622
NYAMIRA,NORTH MUGIRANGO,MAGWAGWA,21.0,10044.0,2017.0,28,12780,2022,7.0,2736.0,27.24014336917563
NYAMIRA,WEST MUGIRANGO,BOGICHORA,38.0,19430.0,2017.0,41,21267,2022,3.0,1837.0,9.454451878538343
NYAMIRA,WEST MUGIRANGO,BONYAMATUTA,26.0,13559.0,2017.0,29,15455,2022,3.0,1896.0,13.983332104137473
NYAMIRA,WEST MUGIRANGO,BOSAMARO,36.0,17074.0,2017.0,42,20028,2022,6.0,2954.0,17.30115965795947
NYAMIRA,WEST MUGIRANGO,NYAMAIYA,27.0,14547.0,2017.0,30,16431,2022,3.0,1884.0,12.951123943081047
NYAMIRA,WEST MUGIRANGO,TOWNSHIP,20.0,11782.0,2017.0,24,15018,2022,4.0,3236.0,27.465625530470213
NYANDARUA,KINANGOP,ENGINEER,26.0,14857.0,2017.0,31,16199,2022,5.0,1342.0,9.03277916133809
NYANDARUA,KINANGOP,GATHARA,32.0,16919.0,2017.0,34,18144,2022,2.0,1225.0,7.240380637153495
NYANDARUA,KINANGOP,GITHABAI,23.0,10742.0,2017.0,26,11473,2022,3.0,731.0,6.805064233848446
NYANDARUA,KINANGOP,MAGUMU,25.0,14379.0,2017.0,26,14827,2022,1.0,448.0,3.115654774323666
NYANDARUA,KINANGOP,MURUNGARU,31.0,15210.0,2017.0,32,15669,2022,1.0,459.0,3.0177514792899407
NYANDARUA,KINANGOP,NJABINI\KIBURU,24.0,12075.0,2017.0,27,12793,2022,3.0,718.0,5.946169772256728
NYANDARUA,KINANGOP,NORTH KINANGOP,19.0,10484.0,2017.0,21,11265,2022,2.0,781.0,7.44944677603968
NYANDARUA,KINANGOP,NYAKIO,26.0,14575.0,2017.0,29,15177,2022,3.0,602.0,4.130360205831904
NYANDARUA,KIPIPIRI,GETA,21.0,10295.0,2017.0,23,11098,2022,2.0,803.0,7.799902865468675
NYANDARUA,KIPIPIRI,GITHIORO,23.0,10719.0,2017.0,27,11692,2022,4.0,973.0,9.077339304039555
NYANDARUA,KIPIPIRI,KIPIPIRI,29.0,13125.0,2017.0,30,14364,2022,1.0,1239.0,9.44
NYANDARUA,KIPIPIRI,WANJOHI,34.0,16277.0,2017.0,35,17474,2022,1.0,1197.0,7.353935000307183
NYANDARUA,NDARAGWA,CENTRAL,37.0,16388.0,2017.0,40,18113,2022,3.0,1725.0,10.525994630217232
NYANDARUA,NDARAGWA,KIRIITA,22.0,12057.0,2017.0,24,12977,2022,2.0,920.0,7.630422161400016
NYANDARUA,NDARAGWA,LESHAU/PONDO,27.0,12542.0,2017.0,31,13842,2022,4.0,1300.0,10.36517301865731
NYANDARUA,NDARAGWA,SHAMATA,27.0,11844.0,2017.0,29,12914,2022,2.0,1070.0,9.034110097939884
NYANDARUA,OL JOROK,CHARAGITA,25.0,12301.0,2017.0,30,13932,2022,5.0,1631.0,13.259084627266077
NYANDARUA,OL JOROK,GATHANJI,22.0,11938.0,2017.0,26,12792,2022,4.0,854.0,7.153627073211593
NYANDARUA,OL JOROK,GATIMU,24.0,13812.0,2017.0,26,14875,2022,2.0,1063.0,7.696206197509412
NYANDARUA,OL JOROK,WERU,31.0,16719.0,2017.0,38,18548,2022,7.0,1829.0,10.939649500568216
NYANDARUA,OL KALOU,KAIMBAGA,21.0,12305.0,2017.0,25,13540,2022,4.0,1235.0,10.03657049979683
NYANDARUA,OL KALOU,KANJUIRI RANGE,30.0,14965.0,2017.0,32,15596,2022,2.0,631.0,4.216505178750418
NYANDARUA,OL KALOU,KARAU,25.0,12747.0,2017.0,27,13594,2022,2.0,847.0,6.6447007138934655
NYANDARUA,OL KALOU,MIRANGINE,24.0,14194.0,2017.0,25,14695,2022,1.0,501.0,3.5296604198957304
NYANDARUA,OL KALOU,RURII,26.0,14165.0,2017.0,33,15572,2022,7.0,1407.0,9.932933286268973
NYERI,KIENI,GAKAWA,28.0,13553.0,2017.0,28,13863,2022,0.0,310.0,2.287316461300081
NYERI,KIENI,GATARAKWA,25.0,11616.0,2017.0,25,12086,2022,0.0,470.0,4.046143250688705
NYERI,KIENI,KABARU,25.0,12776.0,2017.0,25,13280,2022,0.0,504.0,3.9448966812773953
NYERI,KIENI,MUGUNDA,35.0,15491.0,2017.0,35,16080,2022,0.0,589.0,3.8022077335226903
NYERI,KIENI,MWEIGA,23.0,10816.0,2017.0,23,12064,2022,0.0,1248.0,11.538461538461538
NYERI,KIENI,MWIYOGO/ENDARASHA,26.0,12054.0,2017.0,26,12691,2022,0.0,637.0,5.284552845528456
NYERI,KIENI,NAROMORU KIAMATHAGA,33.0,17330.0,2017.0,35,17731,2022,2.0,401.0,2.313906520484709
NYERI,KIENI,THEGU RIVER,32.0,15365.0,2017.0,35,16778,2022,3.0,1413.0,9.19622518711357
NYERI,MATHIRA,IRIAINI,33.0,17093.0,2017.0,35,18020,2022,2.0,927.0,5.423272684724742
NYERI,MATHIRA,KARATINA TOWN,47.0,25576.0,2017.0,50,26820,2022,3.0,1244.0,4.8639349390053175
NYERI,MATHIRA,KIRIMUKUYU,35.0,17430.0,2017.0,37,18171,2022,2.0,741.0,4.251290877796902
NYERI,MATHIRA,KONYU,25.0,12646.0,2017.0,26,13428,2022,1.0,782.0,6.183773525225368
NYERI,MATHIRA,MAGUTU,24.0,12737.0,2017.0,27,13383,2022,3.0,646.0,5.071837952422078
NYERI,MATHIRA,RUGURU,26.0,14014.0,2017.0,26,14670,2022,0.0,656.0,4.681033252461824
NYERI,MUKURWEINI,GIKONDI,25.0,12098.0,2017.0,26,12644,2022,1.0,546.0,4.513142668209621
NYERI,MUKURWEINI,MUKURWE-INI CENTRAL,35.0,17810.0,2017.0,38,19130,2022,3.0,1320.0,7.411566535654127
NYERI,MUKURWEINI,MUKURWE-INI WEST,24.0,12175.0,2017.0,25,12801,2022,1.0,626.0,5.1416837782340865
NYERI,MUKURWEINI,RUGI,27.0,13227.0,2017.0,28,13959,2022,1.0,732.0,5.534134724427308
NYERI,NYERI TOWN,GATITU/MURUGURU,21.0,10526.0,2017.0,23,11363,2022,2.0,837.0,7.951738552156565
NYERI,NYERI TOWN,KAMAKWA/MUKARO,28.0,15847.0,2017.0,30,16794,2022,2.0,947.0,5.975894491070865
NYERI,NYERI TOWN,KIGANJO/MATHARI,32.0,15226.0,2017.0,34,15985,2022,2.0,759.0,4.984894259818732
NYERI,NYERI TOWN,RURING'U,24.0,12936.0,2017.0,25,13780,2022,1.0,844.0,6.524427952999382
NYERI,NYERI TOWN,RWARE,47.0,28325.0,2017.0,49,29246,2022,2.0,921.0,3.251544571932921
NYERI,OTHAYA,CHINGA,32.0,14716.0,2017.0,34,15143,2022,2.0,427.0,2.9016036966567
NYERI,OTHAYA,IRIA-INI,38.0,18313.0,2017.0,41,19309,2022,3.0,996.0,5.438759351280511
NYERI,OTHAYA,KARIMA,26.0,11509.0,2017.0,28,12289,2022,2.0,780.0,6.7773047180467465
NYERI,OTHAYA,MAHIGA,33.0,14028.0,2017.0,36,15138,2022,3.0,1110.0,7.912745936698032
NYERI,TETU,AGUTHI-GAAKI,36.0,17194.0,2017.0,37,18310,2022,1.0,1116.0,6.490636268465744
NYERI,TETU,DEDAN KIMANTHI,31.0,13487.0,2017.0,32,14401,2022,1.0,914.0,6.776896270482687
NYERI,TETU,WAMAGANA,41.0,21035.0,2017.0,43,22275,2022,2.0,1240.0,5.894937009745662
PRISONS,PRISONS,PRISONS,2.0,793.0,2017.0,106,7483,2022,104.0,6690.0,843.6317780580076
SAMBURU,SAMBURU EAST,WAMBA EAST,21.0,6481.0,2017.0,24,8017,2022,3.0,1536.0,23.70004628915291
SAMBURU,SAMBURU EAST,WAMBA NORTH,24.0,4513.0,2017.0,28,5254,2022,4.0,741.0,16.419233325947264
SAMBURU,SAMBURU EAST,WAMBA WEST,27.0,5809.0,2017.0,30,6816,2022,3.0,1007.0,17.335169564468927
SAMBURU,SAMBURU EAST,WASO,21.0,5293.0,2017.0,21,6707,2022,0.0,1414.0,26.71452862270924
SAMBURU,SAMBURU NORTH,ANGATA NANYOKIE,12.0,3523.0,2017.0,15,4204,2022,3.0,681.0,19.33011637808686
SAMBURU,SAMBURU NORTH,BAAWA,12.0,3531.0,2017.0,13,4887,2022,1.0,1356.0,38.40271877655056
SAMBURU,SAMBURU NORTH,EL-BARTA,16.0,4583.0,2017.0,20,5678,2022,4.0,1095.0,23.892646737944577
SAMBURU,SAMBURU NORTH,NACHOLA,12.0,2776.0,2017.0,16,3194,2022,4.0,418.0,15.05763688760807
SAMBURU,SAMBURU NORTH,NDOTO,19.0,5106.0,2017.0,19,6088,2022,0.0,982.0,19.232275754014886
SAMBURU,SAMBURU NORTH,NYIRO,19.0,5069.0,2017.0,26,5779,2022,7.0,710.0,14.006707437364371
SAMBURU,SAMBURU WEST,LODOKEJEK,21.0,6109.0,2017.0,25,7458,2022,4.0,1349.0,22.082173841872645
SAMBURU,SAMBURU WEST,LOOSUK,11.0,4309.0,2017.0,14,5280,2022,3.0,971.0,22.53423067997215
SAMBURU,SAMBURU WEST,MARALAL,42.0,15535.0,2017.0,46,17580,2022,4.0,2045.0,13.16382362407467
SAMBURU,SAMBURU WEST,PORO,12.0,4467.0,2017.0,15,5873,2022,3.0,1406.0,31.47526304007164
SAMBURU,SAMBURU WEST,SUGUTA MARMAR,15.0,5683.0,2017.0,21,7199,2022,6.0,1516.0,26.67605138131269
SIAYA,ALEGO USONGA,CENTRAL ALEGO,33.0,16097.0,2017.0,37,18893,2022,4.0,2796.0,17.36969621668634
SIAYA,ALEGO USONGA,NORTH ALEGO,31.0,16299.0,2017.0,38,19005,2022,7.0,2706.0,16.602245536535985
SIAYA,ALEGO USONGA,SIAYA TOWNSHIP,40.0,22112.0,2017.0,45,26832,2022,5.0,4720.0,21.34587554269175
SIAYA,ALEGO USONGA,SOUTH EAST ALEGO,51.0,24066.0,2017.0,56,28845,2022,5.0,4779.0,19.857890800299177
SIAYA,ALEGO USONGA,USONGA,16.0,7849.0,2017.0,16,9273,2022,0.0,1424.0,18.14243852720092
SIAYA,ALEGO USONGA,WEST ALEGO,35.0,16911.0,2017.0,37,19154,2022,2.0,2243.0,13.26355626515286
SIAYA,BONDO,CENTRAL SAKWA,23.0,11827.0,2017.0,28,13782,2022,5.0,1955.0,16.529973788788364
SIAYA,BONDO,NORTH SAKWA,35.0,18442.0,2017.0,40,21457,2022,5.0,3015.0,16.3485522177638
SIAYA,BONDO,SOUTH SAKWA,28.0,12667.0,2017.0,32,14827,2022,4.0,2160.0,17.052182837293756
SIAYA,BONDO,WEST SAKWA,34.0,18087.0,2017.0,42,21323,2022,8.0,3236.0,17.891303145905898
SIAYA,BONDO,WEST YIMBO,27.0,14272.0,2017.0,29,15638,2022,2.0,1366.0,9.571188340807176
SIAYA,BONDO,YIMBO EAST,30.0,14983.0,2017.0,34,17008,2022,4.0,2025.0,13.515317359674297
SIAYA,GEM,CENTRAL GEM,23.0,11538.0,2017.0,25,13633,2022,2.0,2095.0,18.157392962385163
SIAYA,GEM,EAST GEM,26.0,12228.0,2017.0,28,13952,2022,2.0,1724.0,14.098789663068366
SIAYA,GEM,NORTH GEM,35.0,16782.0,2017.0,39,19321,2022,4.0,2539.0,15.129305207960911
SIAYA,GEM,SOUTH GEM,36.0,15883.0,2017.0,41,18560,2022,5.0,2677.0,16.85449852043065
SIAYA,GEM,WEST GEM,25.0,11987.0,2017.0,28,14228,2022,3.0,2241.0,18.69525319095687
SIAYA,GEM,YALA TOWNSHIP,23.0,12054.0,2017.0,26,13874,2022,3.0,1820.0,15.098722415795587
SIAYA,RARIEDA,EAST ASEMBO,35.0,19161.0,2017.0,42,21741,2022,7.0,2580.0,13.464850477532488
SIAYA,RARIEDA,NORTH UYOMA,24.0,11514.0,2017.0,24,13158,2022,0.0,1644.0,14.278269932256382
SIAYA,RARIEDA,SOUTH UYOMA,19.0,10157.0,2017.0,21,11140,2022,2.0,983.0,9.678054543664468
SIAYA,RARIEDA,WEST ASEMBO,40.0,19070.0,2017.0,42,21599,2022,2.0,2529.0,13.261667540639749
SIAYA,RARIEDA,WEST UYOMA,33.0,15877.0,2017.0,34,17211,2022,1.0,1334.0,8.40209107514014
SIAYA,UGENYA,EAST UGENYA,31.0,15293.0,2017.0,36,18197,2022,5.0,2904.0,18.989079971228666
SIAYA,UGENYA,NORTH UGENYA,27.0,14300.0,2017.0,31,16987,2022,4.0,2687.0,18.79020979020979
SIAYA,UGENYA,UKWALA,23.0,12415.0,2017.0,30,14870,2022,7.0,2455.0,19.774466371325012
SIAYA,UGENYA,WEST UGENYA,31.0,15595.0,2017.0,38,18973,2022,7.0,3378.0,21.660788714331517
SIAYA,UGUNJA,SIDINDI,26.0,12677.0,2017.0,29,14980,2022,3.0,2303.0,18.16675869685257
SIAYA,UGUNJA,SIGOMERE,32.0,15128.0,2017.0,35,18052,2022,3.0,2924.0,19.32839767318879
SIAYA,UGUNJA,UGUNJA,44.0,22682.0,2017.0,52,27082,2022,8.0,4400.0,19.398642095053344
TAITA TAVETA,MWATATE,BURA,24.0,8881.0,2017.0,27,9937,2022,3.0,1056.0,11.89055286566828
TAITA TAVETA,MWATATE,CHAWIA,20.0,8032.0,2017.0,21,9208,2022,1.0,1176.0,14.641434262948207
TAITA TAVETA,MWATATE,MWATATE,17.0,8580.0,2017.0,19,10082,2022,2.0,1502.0,17.505827505827508
TAITA TAVETA,MWATATE,RONG'E,19.0,6033.0,2017.0,19,7080,2022,0.0,1047.0,17.35454997513675
TAITA TAVETA,MWATATE,WUSI/KISHAMBA,16.0,7505.0,2017.0,19,8104,2022,3.0,599.0,7.9813457694870085
TAITA TAVETA,TAVETA,BOMANI,15.0,8481.0,2017.0,18,10441,2022,3.0,1960.0,23.110482254451124
TAITA TAVETA,TAVETA,CHALA,19.0,8058.0,2017.0,20,9682,2022,1.0,1624.0,20.153884338545545
TAITA TAVETA,TAVETA,MAHOO,14.0,5673.0,2017.0,14,6817,2022,0.0,1144.0,20.165697161995418
TAITA TAVETA,TAVETA,MATA,13.0,5166.0,2017.0,15,5988,2022,2.0,822.0,15.911730545876887
TAITA TAVETA,TAVETA,MBOGHONI,18.0,6924.0,2017.0,21,8103,2022,3.0,1179.0,17.027729636048527
TAITA TAVETA,VOI,KALOLENI,27.0,14773.0,2017.0,29,17547,2022,2.0,2774.0,18.777499492317066
TAITA TAVETA,VOI,KASIGAU,15.0,7035.0,2017.0,16,7829,2022,1.0,794.0,11.286425017768302
TAITA TAVETA,VOI,MARUNGU,11.0,5529.0,2017.0,13,6681,2022,2.0,1152.0,20.835594139989148
TAITA TAVETA,VOI,MBOLOLO,31.0,14030.0,2017.0,36,15880,2022,5.0,1850.0,13.186029935851746
TAITA TAVETA,VOI,NGOLIA,14.0,5388.0,2017.0,15,6373,2022,1.0,985.0,18.28136599851522
TAITA TAVETA,VOI,SAGALLA,12.0,5717.0,2017.0,14,7067,2022,2.0,1350.0,23.61378345285989
TAITA TAVETA,WUNDANYI,MWANDA/MGANGE,17.0,6771.0,2017.0,18,7928,2022,1.0,1157.0,17.08757938266135
TAITA TAVETA,WUNDANYI,WERUGHA,11.0,5289.0,2017.0,14,6085,2022,3.0,796.0,15.050103989411987
TAITA TAVETA,WUNDANYI,WUMINGU/KISHUSHE,16.0,6954.0,2017.0,19,8007,2022,3.0,1053.0,15.142364106988785
TAITA TAVETA,WUNDANYI,WUNDANYI/MBALE,25.0,10897.0,2017.0,27,12988,2022,2.0,2091.0,19.18876755070203
TANA RIVER,BURA,BANGALE,19.0,9408.0,2017.0,22,10129,2022,3.0,721.0,7.663690476190476
TANA RIVER,BURA,CHEWELE,22.0,6897.0,2017.0,23,8109,2022,1.0,1212.0,17.572857764245324
TANA RIVER,BURA,HIRIMANI,25.0,9249.0,2017.0,27,10750,2022,2.0,1501.0,16.2287814898908
TANA RIVER,BURA,MADOGO,20.0,5970.0,2017.0,23,7884,2022,3.0,1914.0,32.06030150753769
TANA RIVER,BURA,SALA,15.0,6628.0,2017.0,23,8806,2022,8.0,2178.0,32.86059143029571
TANA RIVER,GALOLE,CHEWANI,31.0,12403.0,2017.0,36,14333,2022,5.0,1930.0,15.560751431105377
TANA RIVER,GALOLE,KINAKOMBA,22.0,7463.0,2017.0,24,8318,2022,2.0,855.0,11.4565188262093
TANA RIVER,GALOLE,MIKINDUNI,12.0,5914.0,2017.0,18,7570,2022,6.0,1656.0,28.00135272235374
TANA RIVER,GALOLE,WAYU,28.0,7576.0,2017.0,31,9744,2022,3.0,2168.0,28.616684266103487
TANA RIVER,GARSEN,GARSEN CENTRAL,15.0,5906.0,2017.0,20,8256,2022,5.0,2350.0,39.790044023027434
TANA RIVER,GARSEN,GARSEN NORTH,22.0,8294.0,2017.0,25,9130,2022,3.0,836.0,10.079575596816976
TANA RIVER,GARSEN,GARSEN SOUTH,19.0,8761.0,2017.0,24,9990,2022,5.0,1229.0,14.028078986417075
TANA RIVER,GARSEN,GARSEN WEST,21.0,9642.0,2017.0,27,10999,2022,6.0,1357.0,14.073843600912674
TANA RIVER,GARSEN,KIPINI EAST,17.0,7089.0,2017.0,20,7898,2022,3.0,809.0,11.412046833121737
TANA RIVER,GARSEN,KIPINI WEST,19.0,7127.0,2017.0,24,9180,2022,5.0,2053.0,28.805949207240072
THARAKA - NITHI,CHUKA/IGAMBANG'OMBE,IGAMBANG'OMBE,69.0,15108.0,2017.0,69,16299,2022,0.0,1191.0,7.883240667196187
THARAKA - NITHI,CHUKA/IGAMBANG'OMBE,KARINGANI,34.0,16236.0,2017.0,39,19043,2022,5.0,2807.0,17.288741069228873
THARAKA - NITHI,CHUKA/IGAMBANG'OMBE,MAGUMONI,60.0,20951.0,2017.0,62,22846,2022,2.0,1895.0,9.04491432389862
THARAKA - NITHI,CHUKA/IGAMBANG'OMBE,MARIANI,26.0,9429.0,2017.0,26,10573,2022,0.0,1144.0,12.132781843249548
THARAKA - NITHI,CHUKA/IGAMBANG'OMBE,MUGWE,36.0,14762.0,2017.0,37,15913,2022,1.0,1151.0,7.797046470667931
THARAKA - NITHI,MAARA,CHOGORIA,56.0,20531.0,2017.0,57,21797,2022,1.0,1266.0,6.166285129803711
THARAKA - NITHI,MAARA,GANGA,27.0,11679.0,2017.0,28,12691,2022,1.0,1012.0,8.665125438821816
THARAKA - NITHI,MAARA,MITHERU,29.0,10220.0,2017.0,29,10862,2022,0.0,642.0,6.281800391389432
THARAKA - NITHI,MAARA,MUTHAMBI,31.0,11935.0,2017.0,31,12753,2022,0.0,818.0,6.853791369920402
THARAKA - NITHI,MAARA,MWIMBI,39.0,14364.0,2017.0,40,15145,2022,1.0,781.0,5.437204121414648
THARAKA - NITHI,THARAKA,CHIAKARIGA,64.0,17392.0,2017.0,68,18715,2022,4.0,1323.0,7.606945722171113
THARAKA - NITHI,THARAKA,GATUNGA,40.0,12618.0,2017.0,48,13891,2022,8.0,1273.0,10.088762085909018
THARAKA - NITHI,THARAKA,MARIMANTI,52.0,17092.0,2017.0,62,18564,2022,10.0,1472.0,8.6122162415165
THARAKA - NITHI,THARAKA,MUKOTHIMA,35.0,12021.0,2017.0,42,13297,2022,7.0,1276.0,10.614757507694868
THARAKA - NITHI,THARAKA,NKONDI,27.0,8816.0,2017.0,27,9543,2022,0.0,727.0,8.246370235934663
TRANS NZOIA,CHERANGANY,CHEPSIRO/KIPTOROR,21.0,9462.0,2017.0,27,11725,2022,6.0,2263.0,23.91671950961742
TRANS NZOIA,CHERANGANY,CHERANGANY/SUWERWA,29.0,13136.0,2017.0,34,16734,2022,5.0,3598.0,27.39037758830694
TRANS NZOIA,CHERANGANY,KAPLAMAI,23.0,11132.0,2017.0,27,13319,2022,4.0,2187.0,19.64606539705354
TRANS NZOIA,CHERANGANY,MAKUTANO,16.0,8134.0,2017.0,20,9318,2022,4.0,1184.0,14.556183919350874
TRANS NZOIA,CHERANGANY,MOTOSIET,26.0,13146.0,2017.0,31,15528,2022,5.0,2382.0,18.119580100410772
TRANS NZOIA,CHERANGANY,SINYERERE,20.0,9872.0,2017.0,23,11603,2022,3.0,1731.0,17.53444084278768
TRANS NZOIA,CHERANGANY,SITATUNGA,22.0,11624.0,2017.0,24,13603,2022,2.0,1979.0,17.025120440467997
TRANS NZOIA,ENDEBESS,CHEPCHOINA,34.0,15679.0,2017.0,41,19068,2022,7.0,3389.0,21.61489890936922
TRANS NZOIA,ENDEBESS,ENDEBESS,25.0,13846.0,2017.0,30,15467,2022,5.0,1621.0,11.707352303914488
TRANS NZOIA,ENDEBESS,MATUMBEI,27.0,13664.0,2017.0,34,16153,2022,7.0,2489.0,18.215749414519905
TRANS NZOIA,KIMININI,HOSPITAL,23.0,12330.0,2017.0,24,14565,2022,1.0,2235.0,18.126520681265205
TRANS NZOIA,KIMININI,KIMININI,26.0,14145.0,2017.0,29,17302,2022,3.0,3157.0,22.318840579710145
TRANS NZOIA,KIMININI,NABISWA,26.0,15361.0,2017.0,32,18730,2022,6.0,3369.0,21.93216587461754
TRANS NZOIA,KIMININI,SIKHENDU,16.0,9254.0,2017.0,19,11573,2022,3.0,2319.0,25.059433758374755
TRANS NZOIA,KIMININI,SIRENDE,20.0,10692.0,2017.0,21,12311,2022,1.0,1619.0,15.142162364384587
TRANS NZOIA,KIMININI,WAITALUK,26.0,15700.0,2017.0,34,18759,2022,8.0,3059.0,19.484076433121018
TRANS NZOIA,KWANZA,BIDII,26.0,15758.0,2017.0,29,17510,2022,3.0,1752.0,11.118162203325294
TRANS NZOIA,KWANZA,KAPOMBOI,37.0,19177.0,2017.0,48,21873,2022,11.0,2696.0,14.05850758721385
TRANS NZOIA,KWANZA,KEIYO,26.0,12603.0,2017.0,34,14969,2022,8.0,2366.0,18.77330794255336
TRANS NZOIA,KWANZA,KWANZA,35.0,18105.0,2017.0,48,21487,2022,13.0,3382.0,18.67992267329467
TRANS NZOIA,SABOTI,KINYORO,30.0,15563.0,2017.0,34,17994,2022,4.0,2431.0,15.620381674484355
TRANS NZOIA,SABOTI,MACHEWA,15.0,7531.0,2017.0,15,8918,2022,0.0,1387.0,18.417208870003986
TRANS NZOIA,SABOTI,MATISI,38.0,22738.0,2017.0,42,26038,2022,4.0,3300.0,14.513149793297565
TRANS NZOIA,SABOTI,SABOTI,23.0,12451.0,2017.0,25,14202,2022,2.0,1751.0,14.063127459641796
